419,122,305
420,122,377
421,122,293
422,119,355
423,118,336
424,125,346
425,123,391
426,123,332
427,122,385
428,124,327
429,123,350
430,121,355
431,124,372
432,125,351
433,125,335
434,124,321
435,125,341
436,124,372
437,144,364
438,120,377
439,120,336
440,122,375
441,122,319
442,123,400
443,123,328
444,126,342
445,120,342
446,119,359
447,119,307
448,121,365
449,121,328
450,122,391
451,124,369
452,124,369
453,124,381
454,121,367
455,122,387
456,124,376
457,145,375
458,121,347
459,122,381
460,122,384
461,122,320
462,119,290
463,120,370
464,126,367
465,122,419
466,120,393
467,122,418
468,122,353
469,121,405
470,131,352
471,118,388
472,124,349
473,123,379
474,121,339
475,122,383
476,122,365
477,124,334
478,119,395
479,122,338
480,125,394
481,190,439
482,128,398
483,127,430
484,125,377
485,121,403
486,119,409
487,119,345
488,122,431
489,126,423
490,125,379
491,124,472
492,165,419
493,124,401
494,119,427
495,121,398
496,123,363
497,124,451
498,122,411
499,123,354
500,123,432
501,124,355
502,122,361
503,119,466
504,124,416
505,122,420
506,122,378
507,126,400
508,124,384
509,124,428
510,130,402
511,128,976
512,139,388
513,192,455
514,156,440
515,156,383
516,157,428
517,156,393
518,156,428
519,155,378
520,155,390
521,157,454
522,158,418
523,156,420
524,153,417
525,159,454
526,158,468
527,157,370
528,158,460
529,195,450
530,191,438
531,156,501
532,161,403
533,161,402
534,158,467
535,236,427
536,163,415
537,157,442
538,160,413
539,161,494
540,160,435
541,160,403
542,160,454
543,160,432
544,160,437
545,160,437
546,160,470
547,163,424
548,160,346
549,162,466
550,161,405
551,160,391
552,161,479
553,164,394
554,161,479
555,162,407
556,161,432
557,161,436
558,177,456
559,160,440
560,160,440
561,164,492
562,160,500
563,159,413
564,162,449
565,161,424
566,161,472
567,161,389
568,162,442
569,163,531
570,164,455
571,179,482
572,187,463
573,163,419
574,165,454
575,161,497
576,163,463
577,161,410
578,162,510
579,163,426
580,169,464
581,161,509
582,158,463
583,163,522
584,162,435
585,168,433
586,162,421
587,162,436
588,163,495
589,166,481
590,167,503
591,166,452
592,166,495
593,167,492
594,165,501
595,172,522
596,166,523
597,176,498
598,173,549
599,169,537
600,168,480
601,167,512
602,167,521
603,166,501
604,167,524
605,169,456
606,168,530
607,170,480
608,169,494
609,168,529
610,191,539
611,167,490
612,171,510
613,168,531
614,171,489
615,170,505
616,167,543
617,166,542
618,166,450
619,169,575
620,173,408
621,170,500
622,171,452
623,171,530
624,172,461
625,170,505
626,166,491
627,165,436
628,165,522
629,166,563
630,183,468
631,171,543
632,171,513
633,168,497
634,167,474
635,173,580
636,165,515
637,167,466
638,168,519
639,173,573
640,175,569
641,174,519
642,174,569
643,174,494
644,174,605
645,174,519
646,172,558
647,172,547
648,172,517
649,194,507
650,169,513
651,186,590
652,171,522
653,168,517
654,175,607
655,172,520
656,171,518
657,173,521
658,173,520
659,176,545
660,170,553
661,170,616
662,169,486
663,169,559
664,172,583
665,171,589
666,172,506
667,170,545
668,186,545
669,170,596
670,171,512
671,171,485
672,170,544
673,177,553
674,172,475
675,171,480
676,172,546
677,171,665
678,171,489
679,171,561
680,172,574
681,170,534
682,179,556
683,171,522
684,172,513
685,172,486
686,172,573
687,176,536
688,172,480
689,171,480
690,173,575
691,172,521
692,172,492
693,174,520
694,172,517
695,172,623
696,176,571
697,172,485
698,172,542
699,173,440
700,172,559
701,191,590
702,173,587
703,172,660
704,174,498
705,177,647
706,173,542
707,174,538
708,175,578
709,173,650
710,176,538
711,173,539
712,175,541
713,179,627
714,188,613
715,174,553
716,175,572
717,174,540
718,176,516
719,176,509
720,174,658
721,174,564
722,175,532
723,180,577
724,178,647
725,177,570
726,176,639
727,177,609
728,179,607
729,176,645
730,176,513
731,177,652
732,180,505
733,178,495
734,177,543
735,177,505
736,178,611
737,180,566
738,178,607
739,176,609
740,177,626
741,178,578
742,177,562
743,178,497
744,179,564
745,180,578
746,180,524
747,178,643
748,178,618
749,180,708
750,178,671
751,181,659
752,179,639
753,196,573
754,180,629
755,179,681
756,179,588
757,179,561
